loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
15000.0, 36 months,11.14,492.06,B,B1,broward county library,10+ years,MORTGAGE,89000.0,Not Verified,Jan-2010,Charged Off,home_improvement,home improvements,3.76,Nov-1973,7.0,0.0,16001.0,38.6,25.0,f,INDIVIDUAL,,0.0,"319 Walker Via
Perryville, WA 11650"
22800.0, 60 months,12.69,515.16,B,B5,Ply Gem,5 years,MORTGAGE,92000.0,Verified,Sep-2011,Fully Paid,debt_consolidation,2011 debt to 1,16.41,May-1997,8.0,0.0,34934.0,63.3,23.0,f,INDIVIDUAL,,0.0,"45938 Parker Drive
South Lisahaven, ND 29597"
24000.0, 60 months,14.17,560.56,C,C5,Toyota Motor Mfg WV,8 years,MORTGAGE,53000.0,Verified,May-2011,Fully Paid,debt_consolidation,debt consolidation,22.42,Sep-1981,21.0,0.0,520.0,1.1,59.0,f,INDIVIDUAL,,0.0,"3503 Ramos Creek Suite 210
Thompsonborough, LA 00813"
21600.0, 60 months,18.92,559.37,D,D4,Accounting Associate,2 years,MORTGAGE,60220.0,Verified,Apr-2014,Fully Paid,small_business,Business,20.65,Sep-1998,6.0,0.0,703.0,2.5,16.0,f,INDIVIDUAL,1.0,0.0,"6907 Mariah Court
Cartertown, CA 30723"
10000.0, 36 months,14.33,343.39,C,C1,Aero Communications Inc,3 years,RENT,45000.0,Not Verified,Jan-2013,Fully Paid,debt_consolidation,My Loan 1,17.92,Sep-1994,8.0,0.0,10477.0,75.9,19.0,w,INDIVIDUAL,0.0,0.0,"166 Glover Coves Apt. 175
East Julia, KY 05113"
10000.0, 60 months,18.99,259.36,E,E1,BUS OPERATOR,6 years,MORTGAGE,46000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,6.7,Jan-2003,5.0,0.0,6906.0,86.3,16.0,f,INDIVIDUAL,2.0,0.0,"USCGC Mcdonald
FPO AE 22690"
24000.0, 60 months,19.53,629.6,D,D5,"Vice President, HR",10+ years,MORTGAGE,185000.0,Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,24.69,Apr-1995,21.0,0.0,30661.0,88.1,53.0,w,INDIVIDUAL,7.0,0.0,"2948 Terri Meadows Suite 783
West Michaelbury, NE 70466"
5000.0, 36 months,13.72,170.21,C,C5,Synergie (ATT Project),1 year,RENT,76000.0,Verified,Dec-2010,Fully Paid,credit_card,Credit Card Loan,9.24,Apr-2000,5.0,1.0,2106.0,75.2,16.0,f,INDIVIDUAL,,1.0,"872 Jones Radial Apt. 972
Jennachester, NE 00813"
8000.0, 36 months,11.14,262.45,B,B2,Cutter Chrysler Dodge Jeep and Ram,< 1 year,RENT,70000.0,Not Verified,Jun-2013,Fully Paid,credit_card,Myloan,11.06,Mar-1993,3.0,0.0,13452.0,77.7,17.0,f,INDIVIDUAL,0.0,0.0,"86422 David Canyon Apt. 873
Sarahchester, HI 48052"
4000.0, 36 months,12.18,133.2,B,B4,HDR Inc,2 years,RENT,41000.0,Not Verified,Jan-2010,Charged Off,debt_consolidation,Recent Graduate - Debt Consolidation,16.65,Sep-2004,19.0,0.0,1649.0,22.6,19.0,f,INDIVIDUAL,,0.0,"9969 Garcia Ports Apt. 318
Lake Todd, WA 30723"
12000.0, 36 months,12.69,402.54,C,C2,Truck Driver,10+ years,MORTGAGE,54000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,30.0,Sep-2002,20.0,0.0,28598.0,54.0,48.0,w,INDIVIDUAL,3.0,0.0,"92698 Dylan Crest Suite 886
Port Richardburgh, GA 29597"
12700.0, 36 months,18.75,463.93,D,D3,State of Nevada,9 years,MORTGAGE,106000.0,Source Verified,Aug-2012,Fully Paid,debt_consolidation,Debt consolidation loan,8.74,Jul-1997,21.0,0.0,18027.0,91.3,30.0,f,INDIVIDUAL,3.0,0.0,"180 James Springs Suite 678
Claytonmouth, MN 29597"
31500.0, 60 months,15.59,759.18,D,D1,Assistant Professor/Physician,2 years,MORTGAGE,189000.0,Verified,Nov-2014,Fully Paid,moving,Moving and relocation,13.47,Apr-1994,19.0,0.0,28541.0,32.5,47.0,w,INDIVIDUAL,4.0,0.0,"220 Gonzalez Turnpike
West Josephville, PA 29597"
35000.0, 36 months,18.25,1269.73,D,D3,President,10+ years,OWN,100000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,15.74,Aug-2003,4.0,0.0,45530.0,72.7,4.0,f,INDIVIDUAL,0.0,0.0,"558 Klein Fork Apt. 329
Lake Kara, NM 30723"
26500.0, 36 months,11.44,873.11,B,B4,Master Detective,10+ years,OWN,91000.0,Source Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,21.67,May-2001,9.0,0.0,15300.0,27.8,33.0,f,INDIVIDUAL,2.0,0.0,"9051 Julian Alley Suite 178
Jamesshire, FL 48052"
9000.0, 36 months,12.12,299.45,B,B3,Weis Markets Building Maint.,< 1 year,MORTGAGE,55000.0,Source Verified,Mar-2013,Fully Paid,debt_consolidation,Debt Consolidation,10.49,Nov-1989,10.0,0.0,11813.0,55.5,31.0,w,INDIVIDUAL,6.0,0.0,"50888 Nathaniel Stream
West Robert, RI 22690"
12000.0, 36 months,6.62,368.45,A,A2,SAKAR INTERNATIONAL,10+ years,MORTGAGE,58000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,MY LOAN,4.1,Aug-2002,4.0,0.0,10845.0,79.7,32.0,f,INDIVIDUAL,3.0,0.0,"28010 Matthews Mill
Keithstad, ND 70466"
20000.0, 36 months,8.39,630.34,A,A5,Manager of Operations,3 years,MORTGAGE,100000.0,Source Verified,Sep-2014,Fully Paid,debt_consolidation,Debt consolidation,22.1,Mar-1999,10.0,0.0,21054.0,69.9,31.0,w,INDIVIDUAL,3.0,0.0,"65880 Torres Mission
New Dale, WV 22690"
24000.0, 60 months,12.39,538.61,C,C1,store manager,10+ years,MORTGAGE,94000.0,Source Verified,Jan-2015,Charged Off,credit_card,Credit card refinancing,30.47,Apr-1993,14.0,0.0,14664.0,30.4,47.0,w,INDIVIDUAL,3.0,0.0,"167 James Land
Duncanside, MI 93700"
15925.0, 36 months,9.99,513.79,B,B3,service tech,10+ years,MORTGAGE,42000.0,Verified,Oct-2015,Fully Paid,credit_card,Credit card refinancing,18.89,Dec-2000,12.0,0.0,10888.0,33.6,22.0,f,INDIVIDUAL,1.0,0.0,"PSC 3840, Box 0042
APO AP 22690"
30000.0, 36 months,12.85,1008.66,B,B4,Store Director,2 years,RENT,160000.0,Verified,Jan-2014,Fully Paid,credit_card,Credit card reduction,25.94,May-1997,12.0,0.0,26515.0,85.0,29.0,w,INDIVIDUAL,0.0,0.0,"40637 David Path
Port Jessica, NM 29597"
8500.0, 36 months,15.31,295.95,C,C2,Dr. Bruce H. Buer,8 years,RENT,40000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Out of Debt Forever,6.93,Sep-2006,6.0,1.0,6156.0,70.0,10.0,f,INDIVIDUAL,0.0,1.0,"205 Smith Place Suite 999
Englishville, AZ 05113"
9450.0, 36 months,18.49,343.97,D,D2,W B Carrell clinic,5 years,RENT,28000.0,Not Verified,Sep-2012,Charged Off,debt_consolidation,debt free,11.66,May-2006,9.0,0.0,5712.0,62.8,13.0,f,INDIVIDUAL,0.0,0.0,"42719 Angela Pass Apt. 010
Barbermouth, IL 11650"
3500.0, 36 months,14.47,120.43,C,C2,Maintenance ,10+ years,MORTGAGE,46000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Housing,12.42,Oct-1993,6.0,1.0,3186.0,71.0,23.0,f,INDIVIDUAL,5.0,1.0,"80229 Spears Villages
Port Scottfurt, LA 00813"
4125.0, 36 months,17.57,148.25,D,D4,,,MORTGAGE,14000.0,Verified,Oct-2014,Fully Paid,other,Other,38.34,Oct-2001,4.0,0.0,21428.0,92.8,7.0,w,INDIVIDUAL,0.0,0.0,"7476 Paul Tunnel
New John, NJ 05113"
19200.0, 36 months,7.9,600.78,A,A4,Communications,10+ years,MORTGAGE,132000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,Debt consolidation,10.9,Feb-1983,15.0,0.0,25782.0,52.9,36.0,f,INDIVIDUAL,4.0,0.0,"44131 Jeremy Shoal Apt. 605
Williamport, AR 70466"
10000.0, 36 months,9.67,321.13,B,B1,Owner,4 years,RENT,70000.0,Verified,May-2014,Charged Off,credit_card,Credit card refinancing,11.91,Jun-2003,8.0,0.0,3750.0,28.8,12.0,w,INDIVIDUAL,0.0,0.0,"59642 Curtis Valley Apt. 025
Port Samueltown, NC 48052"
5000.0, 36 months,9.99,161.32,B,B1,Office Manager,8 years,MORTGAGE,58000.0,Not Verified,Oct-2013,Fully Paid,debt_consolidation,consolidation,15.56,Sep-1998,12.0,0.0,2788.0,22.9,31.0,f,INDIVIDUAL,5.0,0.0,"703 Jenkins Forks Suite 384
Jessicahaven, CT 29597"
6075.0, 36 months,13.35,205.72,C,C2,Assembler,10+ years,RENT,35000.0,Not Verified,Oct-2014,Fully Paid,car,Car financing,14.09,Oct-2007,7.0,0.0,8269.0,48.0,8.0,f,INDIVIDUAL,0.0,0.0,"50461 Little Trace
South Shelley, UT 00813"
13775.0, 36 months,14.46,473.89,C,C4,"Director, Information Management",6 years,MORTGAGE,75000.0,Not Verified,Mar-2016,Fully Paid,other,Other,19.79,May-2007,11.0,1.0,12543.0,33.0,14.0,w,INDIVIDUAL,0.0,1.0,"4665 Adam Terrace Suite 048
Cherylland, NJ 22690"
10100.0, 36 months,17.57,362.97,D,D2,foreman,10+ years,MORTGAGE,85000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,4.81,Jan-1984,6.0,0.0,2519.0,34.5,24.0,w,INDIVIDUAL,4.0,0.0,"PSC 5172, Box 0497
APO AA 70466"
35000.0, 36 months,12.49,1170.71,B,B4,Regional Operations Manager ,2 years,MORTGAGE,155000.0,Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,14.4,Mar-1991,14.0,0.0,37020.0,88.6,30.0,f,INDIVIDUAL,5.0,0.0,"PSC 4916, Box 9905
APO AP 00813"
5500.0, 36 months,14.98,190.61,C,C3,Librarian - Meadow Village Elem,10+ years,MORTGAGE,54747.0,Verified,Jan-2014,Fully Paid,debt_consolidation,Debt Consolidation Loan,22.27,Apr-1996,9.0,1.0,8440.0,65.9,12.0,w,INDIVIDUAL,1.0,1.0,"263 Caleb Port
Jamietown, WA 05113"
20000.0, 36 months,9.99,645.25,B,B3,Sales/Purchasing,10+ years,MORTGAGE,70000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,22.99,Aug-1993,12.0,0.0,19496.0,55.5,25.0,f,INDIVIDUAL,0.0,0.0,"USNV Watkins
FPO AA 48052"
28000.0, 36 months,14.33,961.47,C,C1,Bank of America,9 years,RENT,130000.0,Source Verified,Jul-2013,Fully Paid,debt_consolidation,Consolidation,6.64,Dec-1998,15.0,0.0,32303.0,61.5,27.0,w,INDIVIDUAL,2.0,0.0,"019 Silva Shores Suite 913
Smithton, NV 05113"
7025.0, 36 months,15.61,245.63,D,D1,Material Handler,10+ years,RENT,80000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,10.83,Jun-2001,16.0,0.0,4200.0,22.5,24.0,f,INDIVIDUAL,0.0,0.0,"0444 Katherine Harbors
Bethland, MS 05113"
6000.0, 36 months,6.62,184.23,A,A2,GM Nameplate ,< 1 year,RENT,45000.0,Not Verified,Jul-2012,Charged Off,car,Car financing,18.83,Jan-1992,15.0,0.0,3177.0,14.6,19.0,f,INDIVIDUAL,0.0,0.0,"3086 Mark Center Suite 712
South Kaitlynland, UT 11650"
6200.0, 36 months,9.76,199.36,B,B1,Westport Shipyard,5 years,MORTGAGE,70000.0,Not Verified,Apr-2012,Fully Paid,debt_consolidation,Debt consolidation,18.21,Nov-1998,15.0,0.0,17852.0,65.2,29.0,f,INDIVIDUAL,3.0,0.0,"6929 Jenkins Groves Suite 715
Fergusonport, WA 00813"
21000.0, 60 months,14.99,499.48,C,C5,OE Controller,8 years,MORTGAGE,285000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,6.64,Aug-1994,24.0,0.0,11476.0,23.0,54.0,w,INDIVIDUAL,8.0,0.0,"Unit 7262 Box 0318
DPO AA 30723"
12000.0, 36 months,12.69,402.54,C,C2,Staff accountant ,< 1 year,RENT,52000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,19.76,Nov-2007,11.0,0.0,12518.0,85.2,18.0,w,INDIVIDUAL,0.0,0.0,"63736 Harris Circle Apt. 014
Simsside, NY 05113"
8000.0, 36 months,15.99,281.22,D,D2,Northrop Grumman Corporation,10+ years,RENT,143400.0,Verified,Sep-2011,Fully Paid,debt_consolidation,Debt Consolidation,16.69,Jul-1980,11.0,0.0,38963.0,81.0,31.0,f,INDIVIDUAL,,0.0,"4065 Catherine Spur Suite 882
Josephborough, CT 05113"
4200.0, 36 months,17.27,150.31,C,C5,Sysco Corporation,10+ years,OWN,75000.0,Not Verified,Mar-2013,Fully Paid,debt_consolidation,Debt consolidation,19.01,Aug-2000,13.0,0.0,14591.0,52.9,26.0,f,INDIVIDUAL,0.0,0.0,"16814 Thompson Views Apt. 024
Maldonadoburgh, TX 30723"
21500.0, 36 months,13.33,727.85,C,C3,,,MORTGAGE,78500.0,Source Verified,May-2015,Fully Paid,credit_card,Credit card refinancing,15.72,Mar-2002,12.0,1.0,9145.0,27.0,19.0,f,INDIVIDUAL,4.0,1.0,"907 Rodriguez Vista Suite 317
Port Henryberg, NJ 00813"
15475.0, 60 months,24.99,454.13,F,F4,Operations Supervisor,9 years,RENT,80000.0,Verified,Aug-2015,Charged Off,other,Other,18.02,Dec-1999,9.0,0.0,2526.0,51.6,23.0,w,INDIVIDUAL,0.0,0.0,"4885 Romero Inlet
Williamsbury, NJ 11650"
7000.0, 36 months,10.15,226.37,B,B2,Business Analyst,6 years,MORTGAGE,70000.0,Not Verified,Jul-2014,Fully Paid,credit_card,Credit card refinancing,25.6,Sep-1996,11.0,1.0,9228.0,63.2,54.0,f,INDIVIDUAL,1.0,0.0,"8998 Young Shores Suite 475
West Thomaschester, KS 00813"
10000.0, 36 months,11.55,330.0,B,B3,robert raiff,9 years,MORTGAGE,64000.0,Not Verified,Sep-2013,Fully Paid,debt_consolidation,debt consolidation,6.66,Jul-2001,9.0,0.0,4454.0,60.2,24.0,f,INDIVIDUAL,2.0,0.0,"7366 Horton Vista Suite 109
South Heather, OH 48052"
25000.0, 36 months,10.99,818.35,B,B4,Special Agent,10+ years,MORTGAGE,140000.0,Source Verified,Sep-2015,Charged Off,home_improvement,Home improvement,12.0,Apr-1999,8.0,0.0,28732.0,78.1,21.0,w,INDIVIDUAL,6.0,0.0,"46301 Watkins Knoll Suite 433
Anthonytown, UT 93700"
14000.0, 36 months,13.98,478.36,C,C3,National Sales Manager,1 year,RENT,175000.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,9.28,Jul-1984,8.0,0.0,21652.0,43.7,21.0,w,INDIVIDUAL,2.0,0.0,"016 Aaron Roads
South Christopherberg, HI 93700"
8000.0, 36 months,17.86,288.66,D,D5,Office manager,10+ years,RENT,85000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,36.1,Mar-1994,18.0,0.0,10619.0,42.1,24.0,w,INDIVIDUAL,0.0,0.0,"6976 Dakota Fords
Whitneystad, IN 70466"
12000.0, 36 months,9.67,385.35,B,B1,Security Officer,3 years,MORTGAGE,49000.0,Not Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,12.1,May-1998,10.0,0.0,7355.0,27.7,24.0,f,INDIVIDUAL,5.0,0.0,"8158 Sarah Station Apt. 120
West Gerald, NJ 30723"
13000.0, 36 months,13.67,442.23,B,B5,,,MORTGAGE,62000.0,Verified,Oct-2013,Charged Off,credit_card,CREDIT CARD PAYOFF,32.34,Jan-1998,13.0,0.0,19371.0,68.2,40.0,w,INDIVIDUAL,6.0,0.0,"77179 Horne Neck
Ramoston, IA 11650"
16000.0, 36 months,9.71,514.1,B,B1,Stanford Hospital,8 years,OWN,125000.0,Verified,Jul-2013,Fully Paid,home_improvement,Home improvement,25.94,Mar-2003,12.0,0.0,10114.0,44.0,27.0,f,INDIVIDUAL,4.0,0.0,"USCGC Robinson
FPO AE 70466"
3000.0, 36 months,22.99,116.12,F,F1,Editorial Writer,< 1 year,RENT,25000.0,Source Verified,Feb-2015,Fully Paid,moving,Moving and relocation,29.49,Sep-2008,8.0,0.0,14922.0,82.0,12.0,f,INDIVIDUAL,0.0,0.0,"Unit 4159 Box 8164
DPO AP 05113"
8400.0, 36 months,11.55,277.2,B,B3,Citi,7 years,OWN,50000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,Debt consolidation,13.22,Mar-1995,8.0,0.0,3099.0,22.8,14.0,f,INDIVIDUAL,0.0,0.0,"3078 Patricia Square
Paulland, CA 70466"
6000.0, 36 months,18.25,217.67,D,D2,menasha packing company,6 years,RENT,50000.0,Not Verified,Jul-2013,Fully Paid,credit_card,credit card,10.63,Nov-2003,5.0,0.0,9114.0,83.6,12.0,f,INDIVIDUAL,0.0,0.0,"561 Colleen Throughway
Lake Christineport, MO 05113"
15000.0, 36 months,16.99,534.72,D,D3,,,RENT,85000.0,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,29.52,Jan-1998,24.0,0.0,49113.0,91.8,41.0,w,INDIVIDUAL,1.0,0.0,"58844 Sanchez Branch Apt. 218
East Jill, MN 22690"
5600.0, 36 months,7.26,173.58,A,A4,support coordinator,4 years,MORTGAGE,43000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,14.07,Dec-2001,5.0,0.0,1165.0,9.2,22.0,w,INDIVIDUAL,0.0,0.0,"986 Harrell Lakes
Lake Courtneytown, NV 29597"
20000.0, 36 months,7.89,625.72,A,A5,Manager,1 year,RENT,106000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,6.99,Jun-2002,5.0,0.0,15668.0,68.1,14.0,w,INDIVIDUAL,1.0,0.0,"514 Gallagher Freeway Apt. 748
Port Christinaside, WI 00813"
10000.0, 36 months,13.98,341.68,C,C1,Maintenance,10+ years,MORTGAGE,48000.0,Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,6.66,Jul-1992,15.0,0.0,9703.0,25.3,33.0,f,INDIVIDUAL,2.0,0.0,"100 Nicole Pines Apt. 110
Jamesberg, WI 48052"
7500.0, 36 months,12.99,252.67,B,B4,Table Games Supervisor,2 years,RENT,55000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,Debt consolidation,14.88,Nov-1995,9.0,1.0,8659.0,38.7,28.0,w,INDIVIDUAL,0.0,1.0,"61089 Murphy Unions Suite 521
Johnmouth, TN 30723"
24000.0, 36 months,12.39,801.63,C,C1,,,OWN,106000.0,Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,10.73,Mar-1986,15.0,0.0,25671.0,66.7,45.0,f,INDIVIDUAL,6.0,0.0,"053 Mcclure Well Suite 941
Harrellview, CT 30723"
10000.0, 36 months,9.17,318.79,B,B2,Hematology Coordinator,2 years,MORTGAGE,76000.0,Not Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,16.36,Jan-1982,14.0,0.0,14893.0,47.4,27.0,w,INDIVIDUAL,2.0,0.0,"65379 Tina Land Apt. 021
Gonzalezbury, MI 00813"
5000.0, 36 months,15.8,175.3,C,C3,OpenTable,3 years,RENT,75000.0,Verified,Mar-2013,Fully Paid,credit_card,Credit card refinancing,12.03,Jun-2000,8.0,1.0,3839.0,23.0,29.0,f,INDIVIDUAL,0.0,1.0,"3353 Martinez Passage
Port Jill, MS 70466"
15000.0, 36 months,12.49,501.74,B,B5,Territory Manager,4 years,RENT,105000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,17.05,May-2004,23.0,0.0,19643.0,33.0,46.0,w,INDIVIDUAL,0.0,0.0,"USS Hill
FPO AA 48052"
15000.0, 36 months,21.97,572.63,E,E4,Clerk IV,2 years,RENT,30000.0,Verified,Mar-2016,Charged Off,credit_card,Credit card refinancing,43.24,Apr-2003,10.0,1.0,13523.0,68.6,33.0,f,DIRECT_PAY,1.0,1.0,"Unit 8344 Box 3494
DPO AA 70466"
6025.0, 36 months,9.49,192.98,B,B2,Sales Manager,10+ years,RENT,160000.0,Not Verified,Oct-2016,Fully Paid,home_improvement,Home improvement,7.49,Jun-1995,10.0,1.0,9161.0,30.0,31.0,w,INDIVIDUAL,2.0,1.0,"4540 Brown Ports
Lake Melissa, GA 48052"
20750.0, 36 months,21.67,788.92,E,E5,electrician ,3 years,MORTGAGE,65000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,Debt consolidation,30.78,Aug-2009,9.0,0.0,4.0,0.1,17.0,f,INDIVIDUAL,0.0,0.0,"1520 Brent Expressway
West Darinfurt, VA 86630"
2400.0, 60 months,17.99,60.94,E,E1,self,5 years,OWN,12000.0,Not Verified,Jul-2011,Fully Paid,other,personal,3.0,Jun-2008,3.0,0.0,466.0,38.8,4.0,f,INDIVIDUAL,,0.0,"5714 Fry Plain Apt. 919
Harperview, GA 05113"
6000.0, 36 months,11.99,199.26,B,B3,,,RENT,32000.0,Verified,Apr-2014,Fully Paid,credit_card,Credit card refinancing,30.46,Mar-2004,20.0,1.0,5711.0,41.4,45.0,f,INDIVIDUAL,0.0,1.0,"54886 Barry Ways
Kimberlychester, SC 05113"
2500.0, 36 months,9.67,80.29,B,B1,security tech,10+ years,MORTGAGE,32000.0,Not Verified,Dec-2013,Fully Paid,major_purchase,Major purchase,9.45,Mar-2002,4.0,0.0,3055.0,26.6,12.0,f,INDIVIDUAL,0.0,0.0,"4029 Michael Mills Suite 022
East Jessicahaven, MI 29597"
6800.0, 36 months,8.18,213.66,B,B1,Renal Dietitian,2 years,RENT,56160.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,10.45,May-2002,15.0,1.0,9034.0,46.1,44.0,w,INDIVIDUAL,0.0,1.0,"5443 Lutz Springs Apt. 383
Moraside, FL 29597"
10000.0, 36 months,14.09,342.22,B,B5,Upmc,5 years,RENT,35000.0,Verified,Jun-2013,Fully Paid,credit_card,Card payoff,31.13,Sep-2006,19.0,0.0,11003.0,55.9,32.0,w,INDIVIDUAL,0.0,0.0,"8223 Lucas Point
Leslieville, NY 29597"
10000.0, 36 months,8.9,317.54,A,A5,Dubois Regional Medical Center,1 year,MORTGAGE,45000.0,Not Verified,Dec-2012,Fully Paid,debt_consolidation,Debt consolidation,22.83,Jul-1989,24.0,0.0,24000.0,56.6,47.0,w,INDIVIDUAL,1.0,0.0,"00416 Anthony Harbors Apt. 212
Williamsport, NH 29597"
6000.0, 36 months,19.52,221.52,D,D4,Medeo Fencing Club,6 years,RENT,30000.0,Source Verified,Sep-2013,Fully Paid,other,Refinance,24.28,Sep-1999,4.0,0.0,7575.0,97.1,5.0,f,INDIVIDUAL,0.0,0.0,"9163 Delgado Turnpike
Jasontown, AK 05113"
12000.0, 36 months,17.77,432.45,D,D1,,,RENT,38000.0,Verified,Apr-2013,Fully Paid,debt_consolidation,LOAN TO ME,21.82,Nov-1989,11.0,0.0,11639.0,50.6,18.0,f,INDIVIDUAL,0.0,0.0,"01823 Rodriguez Isle Apt. 099
Port Taylorfort, MA 29597"
17200.0, 36 months,17.58,618.21,D,D4,Penske Truck Leasing,10+ years,RENT,95000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,Consolidation,8.98,Jan-2005,12.0,0.0,11585.0,75.7,17.0,f,INDIVIDUAL,,0.0,"107 Clayton Coves Suite 939
Port Daniel, AR 29597"
16000.0, 36 months,14.47,550.51,C,C2,clerk/hazmat responder,10+ years,RENT,62000.0,Not Verified,Jan-2014,Fully Paid,debt_consolidation,debt consolidation,16.67,Nov-1998,8.0,0.0,23424.0,76.8,10.0,f,INDIVIDUAL,0.0,0.0,"18784 Nicole Valleys
West Reginaport, RI 05113"
34900.0, 36 months,7.9,1092.03,A,A4,Senior Director of Communications,5 years,RENT,115000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,20.49,Oct-1996,6.0,0.0,70891.0,73.8,16.0,f,INDIVIDUAL,0.0,0.0,"01130 Gray Common Suite 367
South Kimberlytown, VT 05113"
30000.0, 36 months,15.31,1044.52,C,C2,F E Moran,7 years,MORTGAGE,120000.0,Verified,Jun-2013,Fully Paid,credit_card,payments,8.98,Oct-1996,10.0,0.0,26228.0,68.3,33.0,f,INDIVIDUAL,5.0,0.0,"76609 Keith Underpass Suite 472
West John, VT 29597"
11000.0, 36 months,7.9,344.2,A,A4,teacher,8 years,MORTGAGE,54000.0,Not Verified,Dec-2013,Fully Paid,credit_card,pay off credit cards,14.91,Nov-1995,14.0,0.0,9212.0,37.1,38.0,f,INDIVIDUAL,3.0,0.0,"637 Sherry Summit
Lake Shelley, AL 29597"
11000.0, 36 months,9.17,350.67,B,B1,Buyer,6 years,MORTGAGE,56000.0,Source Verified,Sep-2014,Fully Paid,debt_consolidation,Debt consolidation,19.06,Mar-2003,14.0,0.0,18692.0,37.4,22.0,f,INDIVIDUAL,1.0,0.0,"54140 Emily Mountain Suite 406
Sandraside, PA 70466"
35000.0, 60 months,17.57,880.61,D,D4,Brokerage Manager,1 year,RENT,85000.0,Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,21.59,Sep-1995,13.0,0.0,17827.0,61.7,37.0,w,INDIVIDUAL,6.0,0.0,"43655 Adam Shores Suite 885
Williamston, NC 00813"
4800.0, 36 months,17.27,171.78,C,C5,,,RENT,31000.0,Verified,Mar-2013,Fully Paid,credit_card,Time to Change,17.3,Oct-2001,11.0,0.0,4912.0,35.1,16.0,f,INDIVIDUAL,0.0,0.0,"478 Holt Station
Watsonville, KY 70466"
17450.0, 36 months,24.99,693.72,F,F4,bodyshop,3 years,MORTGAGE,45000.0,Verified,Jan-2015,Charged Off,other,Other,21.6,Dec-1999,15.0,0.0,9186.0,60.4,25.0,f,INDIVIDUAL,2.0,0.0,"544 Hall Radial Suite 269
Allisonshire, WI 30723"
4000.0, 36 months,13.49,135.73,C,C2,Claims adjuster,3 years,RENT,33370.0,Source Verified,Jul-2016,Fully Paid,other,Other,16.44,Sep-2000,22.0,2.0,1645.0,12.4,49.0,w,INDIVIDUAL,0.0,1.0,"625 Louis Path Apt. 759
East Richardtown, ID 22690"
16800.0, 36 months,8.9,533.46,A,A5,Counsel,1 year,MORTGAGE,166000.0,Verified,Jan-2014,Charged Off,home_improvement,Resurfacing,1.44,May-1997,8.0,0.0,16754.0,24.5,25.0,f,INDIVIDUAL,8.0,0.0,"115 Joseph Walk
Lake Earlland, WA 93700"
24275.0, 60 months,18.55,623.72,E,E2,supply chain,10+ years,MORTGAGE,60000.0,Verified,May-2015,Charged Off,credit_card,Credit card refinancing,29.43,Jun-2003,13.0,0.0,26418.0,66.9,20.0,w,INDIVIDUAL,1.0,0.0,"0844 Martin Wall Suite 063
Mariaview, WI 48052"
17850.0, 36 months,12.12,593.9,B,B3,Horizon Spa & Pool Parts,6 years,MORTGAGE,54200.0,Verified,Apr-2013,Fully Paid,debt_consolidation,Consolidation,13.28,Dec-1989,7.0,1.0,13348.0,83.9,23.0,f,INDIVIDUAL,5.0,1.0,"03757 Samuel Knolls
Robertsland, TN 00813"
